t,sin,cos
11.191,0.93207111245821,0.3622753667045483
11.192,0.9343289424566122,0.35641187871325036
11.193,0.9365498867481886,0.350534320191269
11.194,0.9387338576538715,0.3446429231745241
11.195,0.940880768954224,0.3387379202452955
11.196,0.9429905358928641,0.33281954452298773
11.197000000000001,0.9450630751798008,0.326888029654954
11.198,0.9470983049947413,0.3209436098072181
11.199,0.9490961449902972,0.3149865196552969
11.200000000000001,0.9510565162951528,0.30901699437495
11.201,0.952979341517219,0.30303526963277355
11.202,0.9548645447466441,0.2970415815770315
11.203,0.9567120515588324,0.2910361668282654
11.204,0.9585217890173746,0.2850192624699803
11.205,0.9602936856769427,0.27899110603923033
11.206,0.9620276715860865,0.2729519355173233
11.207,0.9637236782900073,0.2669019893203843
11.208,0.9653816388332723,0.2608415062899026
11.209,0.9670014877624343,0.25477072568338477
11.21,0.9685831611286277,0.24868988716486812
11.211,0.9701265964901032,0.2425992307954177
11.212,0.9716317329146722,0.23649899702373192
11.213000000000001,0.9730985109821289,0.2303894266765809
11.214,0.9745268727865769,0.22427076094938228
11.215,0.9759167619387479,0.21814324139654054
11.216000000000001,0.9772681235681946,0.21200710992204955
11.217,0.9785809043254708,0.20586260876988705
11.218,0.9798550523842463,0.19970998051440964
11.219,0.9810905174433342,0.1935494680508598
11.22,0.9822872507286867,0.187381314585735
11.221,0.9834452049953284,0.18120576362714463
11.222,0.9845643345292047,0.17502305897528023
11.223,0.9856445951489978,0.16883344471273493
11.224,0.9866859442078662,0.16263716519489557
11.225,0.9876883405951363,0.15643446504023972
11.226,0.9886517447379132,0.15022558912076278
11.227,0.9895761186026506,0.14401078255225477
11.228,0.9904614256966513,0.13779029068463755
11.229000000000001,0.991307631069507,0.13156435909227884
11.23,0.9921147013144787,0.12533323356429746
11.231,0.9928826045698131,0.11909716009487392
11.232000000000001,0.9936113105200083,0.11285638487348272
11.233,0.9943007903969991,0.10661115427525782
11.234,0.9949510169812993,0.10036171485122378
11.235,0.9955619646030794,0.09410831331852007
11.236,0.9961336091431723,0.08785119655074577
11.237,0.9966659280340288,0.08159061156817117
11.238,0.9971589002606132,0.07532680552794319
11.239,0.9976125063612247,0.06906002571441312
11.24,0.9980267284282722,0.06279051952930335
11.241,0.998401550108975,0.05651853448202554
11.242,0.9987369566060176,0.05024431817976741
11.243,0.9990329346781249,0.0439681183178596
11.244,0.999289472640589,0.03769018266994027
11.245000000000001,0.9995065603657315,0.031410759078130866
11.246,0.9996841892833,0.025130095443336893
11.247,0.9998223523808091,0.01884843971540443
11.248000000000001,0.999921044203816,0.01256603988335991
11.249,0.9999802608561371,0.006283143965563092
11.25,1.0,9.790984586812941e-16
11.251,0.9999802608561372,-0.006283143965546923
11.252,0.9999210442038162,-0.012566039883343741
11.253,0.9998223523808091,-0.01884843971540247
11.254,0.9996841892833,-0.025130095443334936
11.255,0.9995065603657315,-0.03141075907812891
11.256,0.9992894726405891,-0.037690182669938316
11.257,0.9990329346781244,-0.04396811831787184
11.258000000000001,0.9987369566060177,-0.050244318179765456
11.259,0.9984015501089751,-0.05651853448202358
11.26,0.9980267284282714,-0.0627905195293156
11.261000000000001,0.9976125063612258,-0.06906002571439698
11.262,0.9971589002606144,-0.07532680552792706
11.263,0.9966659280340301,-0.08159061156815504
11.264,0.9961336091431736,-0.08785119655072966
11.265,0.995561964603081,-0.09410831331850397
11.266,0.9949510169813008,-0.10036171485120769
11.267,0.9943007903969994,-0.10661115427525586
11.268,0.9936113105200085,-0.11285638487348078
11.269,0.9928826045698134,-0.11909716009487196
11.27,0.9921147013144771,-0.12533323356430962
11.271,0.9913076310695073,-0.13156435909227693
11.272,0.9904614256966515,-0.1377902906846356
11.273,0.9895761186026508,-0.14401078255225283
11.274000000000001,0.9886517447379134,-0.15022558912076087
11.275,0.9876883405951389,-0.15643446504022376
11.276,0.9866859442078687,-0.1626371651948796
11.277000000000001,0.9856445951489982,-0.168833444712733
11.278,0.9845643345292074,-0.1750230589752643
11.279,0.9834452049953313,-0.18120576362712873
11.28,0.9822872507286897,-0.18738131458571913
11.281,0.9810905174433373,-0.19354946805084391
11.282,0.9798550523842467,-0.19970998051440772
11.283,0.9785809043254713,-0.20586260876988513
11.284,0.9772681235681919,-0.2120071099220615
11.285,0.9759167619387483,-0.21814324139653865
11.286,0.9745268727865773,-0.22427076094938037
11.287,0.9730985109821261,-0.23038942667659285
11.288,0.971631732914676,-0.23649899702371618
11.289,0.9701265964901072,-0.24259923079540202
11.290000000000001,0.9685831611286317,-0.24868988716485246
11.291,0.9670014877624349,-0.2547707256833829
11.292,0.9653816388332765,-0.260841506289887
11.293000000000001,0.9637236782900116,-0.2669019893203687
11.294,0.9620276715860869,-0.2729519355173214
11.295,0.9602936856769433,-0.2789911060392285
11.296,0.9585217890173752,-0.2850192624699784
11.297,0.9567120515588289,-0.2910361668282771
11.298,0.9548645447466446,-0.29704158157702965
11.299,0.9529793415172195,-0.3030352696327717
11.3,0.9510565162951533,-0.3090169943749482
11.301,0.9490961449902934,-0.31498651965530855
11.302,0.9470983049947466,-0.32094360980720277
11.303,0.9450630751798061,-0.32688802965493874
11.304,0.9429905358928647,-0.3328195445229859
11.305,0.9408807689542295,-0.33873792024528027
11.306000000000001,0.9387338576538771,-0.3446429231745089
11.307,0.9365498867481943,-0.35053432019125386
11.308,0.9343289424566129,-0.35641187871324853
11.309000000000001,0.9320711124582106,-0.36227536670454646
11.31,0.9297764858882499,-0.36812455268468164
11.311,0.9274451533346586,-0.37395920573780705
11.312,0.9250772068344595,-0.3797790955217975
11.313,0.9226727398701151,-0.38558399227739587
11.314,0.9202318473658694,-0.39137366683720465
11.315,0.9177546256839846,-0.3971478906347727
11.316,0.9152411726209198,-0.40290643571365764
11.317,0.9126915874035038,-0.40864907473634693
11.318,0.9101059706849953,-0.4143755809932849
11.319,0.9074844245411212,-0.420085728411797
11.32,0.9048270524660226,-0.4257792915650663
11.321,0.9021339593682045,-0.43145604568095547
11.322000000000001,0.8994052515663775,-0.4371157666509195
11.323,0.8966410367852348,-0.4427582310389037
11.324,0.8938414241512612,-0.4483832160900373
11.325000000000001,0.8910065241883703,-0.453990499739542
11.326,0.8881364488135456,-0.4595798606214858
11.327,0.8852313113324548,-0.46515107807745915
11.328,0.8822912264349514,-0.4707039321653361
11.329,0.8793163101905596,-0.47623820366793296
11.33,0.8763066800438655,-0.4817536741017119
11.331,0.8732624548099205,-0.4872501257253317
11.332,0.8701837546695315,-0.49272734154828135
11.333,0.8670707011644944,-0.4981851053394834
11.334,0.863923417192838,-0.5036232016357561
11.335,0.8607420270039448,-0.5090414157503693
11.336,0.8575266561936518,-0.5144395337815072
11.337,0.854277431699293,-0.519817342620713
11.338000000000001,0.8509944817946881,-0.5251746299613018
11.339,0.8476779360850852,-0.5305111843067308
11.34,0.8443279255020154,-0.5358267949789961
11.341000000000001,0.8409445822981677,-0.541121252126878
11.342,0.8375280400421463,-0.5463943467342619
11.343,0.8340784336131741,-0.5516458706284257
11.344,0.8305958991958139,-0.5568756164881862
11.345,0.8270805742745613,-0.5620833778521314
11.346,0.8235325976284331,-0.5672689491267482
11.347,0.8199521093254563,-0.5724321255945852
11.348,0.8163392507171862,-0.5775727034222645
11.349,0.8126941644331026,-0.582690479668564
11.35,0.8090169943749459,-0.5877852522924751
11.351,0.8053078857111186,-0.5928568201610639
11.352,0.8015669848708713,-0.597904983057526
11.353,0.7977944395385723,-0.602929541689023
11.354000000000001,0.7939903986478347,-0.6079302976946062
11.355,0.7901550123756879,-0.6129070536529797
11.356,0.7862884321366231,-0.6178596130903289
11.357000000000001,0.7823908105765904,-0.6227877804881096
11.358,0.7784623015670238,-0.6276913612907
11.359,0.7745030601987412,-0.6325701619131154
11.36,0.7705132427757946,-0.6374239897486832
11.361,0.7664930068093533,-0.6422526531765803
11.362,0.7624425110114492,-0.6470559615694427
11.363,0.7583619152887304,-0.6518337253008688
11.364,0.7542513807361011,-0.6565857557529595
11.365,0.7501110696304547,-0.6613118653236574
11.366,0.7459411454241847,-0.6660118674342489
11.367,0.7417417727387395,-0.6706855765367197
11.368,0.7375131173581722,-0.6753328081210264
11.369,0.7332553462225657,-0.679953378722413
11.370000000000001,0.7289686274214151,-0.6845471059286848
11.371,0.7246531301870481,-0.6891138083873469
11.372,0.7203090248879062,-0.6936533058128057
11.373000000000001,0.7159364830218381,-0.6981654189934655
11.374,0.7115356772092901,-0.7026499697988443
11.375,0.7071067811865501,-0.7071067811865449
11.376,0.7026499697988597,-0.711535677209275
11.377,0.698165418993481,-0.7159364830218231
11.378,0.6936533058128007,-0.7203090248879109
11.379,0.6891138083873419,-0.7246531301870528
11.38,0.6845471059286902,-0.7289686274214101
11.381,0.6799533787224183,-0.7332553462225607
11.382,0.6753328081210213,-0.7375131173581768
11.383000000000001,0.670685576536725,-0.7417417727387347
11.384,0.6660118674342543,-0.7459411454241798
11.385,0.6613118653236523,-0.7501110696304593
11.386000000000001,0.6565857557529651,-0.7542513807360962
11.387,0.6518337253008851,-0.7583619152887164
11.388,0.6470559615694483,-0.7624425110114444
11.389000000000001,0.642252653176586,-0.7664930068093485
11.39,0.6374239897486998,-0.7705132427757809
11.391,0.6325701619131211,-0.7745030601987365
11.392,0.6276913612906947,-0.7784623015670281
11.393,0.6227877804881153,-0.7823908105765859
11.394,0.6178596130903347,-0.7862884321366186
11.395,0.6129070536529744,-0.7901550123756921
11.396,0.6079302976946007,-0.7939903986478389
11.397,0.6029295416890288,-0.7977944395385679
11.398,0.5979049830575205,-0.8015669848708754
11.399000000000001,0.5928568201610583,-0.8053078857111227
11.4,0.5877852522924811,-0.8090169943749416
11.401,0.5826904796685816,-0.8126941644330901
11.402000000000001,0.5775727034222705,-0.8163392507171819
11.403,0.5724321255946029,-0.8199521093254439
11.404,0.567268949126766,-0.8235325976284209
11.405,0.5620833778521257,-0.8270805742745652
11.406,0.5568756164881805,-0.8305958991958177
11.407,0.5516458706284318,-0.8340784336131701
11.408,0.5463943467342681,-0.8375280400421423
11.409,0.5411212521268722,-0.8409445822981714
11.41,0.5358267949790023,-0.8443279255020115
11.411,0.530511184306737,-0.8476779360850814
11.412,0.525174629961296,-0.8509944817946916
11.413,0.5198173426207192,-0.8542774316992893
11.414,0.5144395337815135,-0.857526656193648
11.415000000000001,0.5090414157503756,-0.860742027003941
11.416,0.5036232016357625,-0.8639234171928344
11.417,0.4981851053395021,-0.8670707011644836
11.418000000000001,0.4927273415483001,-0.8701837546695208
11.419,0.4872501257253257,-0.8732624548099238
11.42,0.4817536741017183,-0.8763066800438619
11.421,0.4762382036679394,-0.8793163101905561
11.422,0.4707039321653301,-0.8822912264349546
11.423,0.46515107807745304,-0.885231311332458
11.424,0.45957986062149236,-0.8881364488135421
11.425,0.45399049973954847,-0.891006524188367
11.426,0.4483832160900311,-0.8938414241512643
11.427,0.4427582310389103,-0.8966410367852315
11.428,0.4371157666509389,-0.8994052515663681
11.429,0.43145604568096213,-0.9021339593682013
11.43,0.4257792915650858,-0.9048270524660134
11.431000000000001,0.4200857284118166,-0.9074844245411122
11.432,0.41437558099327865,-0.9101059706849982
11.433,0.40864907473634066,-0.9126915874035065
11.434000000000001,0.40290643571366436,-0.9152411726209168
11.435,0.39714789063477945,-0.9177546256839817
11.436,0.3913736668371983,-0.920231847365872
11.437,0.38558399227740264,-0.9226727398701123
11.438,0.3797790955218043,-0.9250772068344567
11.439,0.37395920573780067,-0.9274451533346613
11.44,0.36812455268467525,-0.9297764858882525
11.441,0.3622753667045533,-0.9320711124582081
11.442,0.35641187871325536,-0.9343289424566102
11.443,0.35053432019126074,-0.9365498867481917
11.444,0.34464292317452916,-0.9387338576538696
11.445,0.33873792024530053,-0.9408807689542221
11.446,0.33281954452297946,-0.942990535892867
11.447000000000001,0.3268880296549457,-0.9450630751798037
11.448,0.3209436098072097,-0.9470983049947442
11.449,0.31498651965530206,-0.9490961449902955
11.450000000000001,0.3090169943749416,-0.9510565162951554
11.451,0.3030352696327787,-0.9529793415172173
11.452,0.29704158157703664,-0.9548645447466424
11.453,0.29103616682827055,-0.9567120515588309
11.454,0.28501926246998543,-0.9585217890173732
11.455,0.27899110603923555,-0.9602936856769413
11.456,0.2729519355173285,-0.9620276715860849
11.457,0.26690198932038944,-0.9637236782900058
11.458,0.2608415062899078,-0.965381638833271
11.459,0.25477072568339,-0.967001487762433
11.46,0.2486898871648458,-0.9685831611286334
11.461,0.24259923079540915,-0.9701265964901055
11.462,0.23649899702372335,-0.9716317329146743
11.463000000000001,0.23038942667658616,-0.9730985109821276
11.464,0.22427076094938753,-0.9745268727865757
11.465,0.2181432413965458,-0.9759167619387467
11.466000000000001,0.21200710992205482,-0.9772681235681934
11.467,0.2058626087698784,-0.9785809043254727
11.468,0.1997099805144149,-0.9798550523842453
11.469,0.19354946805086506,-0.9810905174433331
11.47,0.18738131458572635,-0.9822872507286884
11.471,0.18120576362714994,-0.9834452049953274
11.472,0.17502305897528553,-0.9845643345292037
11.473,0.16883344471272624,-0.9856445951489994
11.474,0.16263716519488686,-0.9866859442078675
11.475,0.156434465040231,-0.9876883405951377
11.476,0.15022558912075407,-0.9886517447379145
11.477,0.14401078255224606,-0.9895761186026518
11.478,0.13779029068464288,-0.9904614256966505
11.479000000000001,0.1315643590922842,-0.9913076310695064
11.48,0.12533323356430282,-0.992114701314478
11.481,0.11909716009487926,-0.9928826045698125
11.482000000000001,0.11285638487348808,-0.9936113105200077
11.483,0.10661115427526317,-0.9943007903969986
11.484,0.100361714851215,-0.9949510169813002
11.485,0.09410831331852543,-0.995561964603079
11.486,0.08785119655075115,-0.9961336091431717
11.487,0.08159061156814822,-0.9966659280340306
11.488,0.07532680552793439,-0.9971589002606138
11.489,0.06906002571440432,-0.9976125063612253
11.49,0.06279051952930874,-0.9980267284282719
11.491,0.05651853448203092,-0.9984015501089747
11.492,0.0502443181797728,-0.9987369566060174
11.493,0.043968118317864985,-0.9990329346781247
11.494,0.03769018266993146,-0.9992894726405893
11.495000000000001,0.03141075907813626,-0.9995065603657313
11.496,0.02513009544334228,-0.9996841892832998
11.497,0.01884843971540982,-0.999822352380809
11.498000000000001,0.0125660398833653,-0.999921044203816
11.499,0.0062831439655684825,-0.9999802608561371
11.5,6.369401316839413e-15,-1.0
11.501,-0.006283143965555744,-0.9999802608561371
11.502,-0.012566039883352562,-0.9999210442038161
11.503,-0.01884843971541129,-0.999822352380809
11.504,-0.025130095443343756,-0.9996841892832998
11.505,-0.031410759078123525,-0.9995065603657317
11.506,-0.03769018266993293,-0.9992894726405893
11.507,-0.043968118317866456,-0.9990329346781247
11.508000000000001,-0.05024431817976007,-0.998736956606018
11.509,-0.0565185344820182,-0.9984015501089754
11.51,-0.06279051952931021,-0.9980267284282718
11.511000000000001,-0.06906002571440578,-0.9976125063612252
11.512,-0.07532680552792169,-0.9971589002606147
11.513,-0.08159061156814967,-0.9966659280340305
11.514000000000001,-0.08785119655073846,-0.9961336091431728
11.515,-0.09410831331851274,-0.9955619646030801
11.516,-0.10036171485121646,-0.9949510169813
11.517,-0.10661115427526463,-0.9943007903969984
11.518,-0.11285638487347542,-0.9936113105200092
11.519,-0.11909716009486662,-0.992882604569814
11.52,-0.12533323356430426,-0.9921147013144779
11.521,-0.13156435909228567,-0.9913076310695061
11.522,-0.13779029068463028,-0.9904614256966523
11.523,-0.1440107825522475,-0.9895761186026516
11.524000000000001,-0.15022558912075554,-0.9886517447379143
11.525,-0.15643446504021843,-0.9876883405951397
11.526,-0.16263716519487428,-0.9866859442078696
11.527000000000001,-0.16883344471272768,-0.985644595148999
11.528,-0.17502305897528697,-0.9845643345292034
11.529,-0.18120576362713742,-0.9834452049953297
11.53,-0.1873813145857278,-0.982287250728688
11.531,-0.1935494680508665,-0.9810905174433329
11.532,-0.19970998051440245,-0.9798550523842477
11.533,-0.20586260876987986,-0.9785809043254724
11.534,-0.21200710992205626,-0.9772681235681931
11.535,-0.21814324139653338,-0.9759167619387494
11.536,-0.22427076094937512,-0.9745268727865786
11.537,-0.2303894266765876,-0.9730985109821273
11.538,-0.23649899702372476,-0.9716317329146739
11.539,-0.2425992307953968,-0.9701265964901085
11.540000000000001,-0.24868988716484725,-0.9685831611286331
11.541,-0.25477072568337766,-0.9670014877624362
11.542,-0.2608415062898955,-0.9653816388332742
11.543000000000001,-0.2669019893203772,-0.9637236782900093
11.544,-0.2729519355173299,-0.9620276715860846
11.545,-0.2789911060392233,-0.9602936856769448
11.546,-0.2850192624699732,-0.9585217890173767
11.547,-0.29103616682827194,-0.9567120515588304
11.548,-0.297041581577038,-0.954864544746642
11.549,-0.30303526963276656,-0.9529793415172212
11.55,-0.30901699437494307,-0.951056516295155
11.551,-0.31498651965530344,-0.949096144990295
11.552,-0.32094360980719766,-0.9470983049947483
11.553,-0.32688802965493363,-0.9450630751798079
11.554,-0.33281954452298085,-0.9429905358928665
11.555,-0.33873792024528854,-0.9408807689542265
11.556000000000001,-0.3446429231745172,-0.9387338576538741
11.557,-0.3505343201912621,-0.9365498867481912
11.558,-0.35641187871325675,-0.9343289424566097
11.559000000000001,-0.3622753667045414,-0.9320711124582126
11.56,-0.36812455268467664,-0.9297764858882519
11.561,-0.37395920573780206,-0.9274451533346607
11.562,-0.3797790955217925,-0.9250772068344616
11.563,-0.3855839922773909,-0.9226727398701172
11.564,-0.3913736668371997,-0.9202318473658715
11.565,-0.3971478906347808,-0.917754625683981
11.566,-0.4029064357136527,-0.915241172620922
11.567,-0.40864907473634204,-0.912691587403506
11.568,-0.41437558099328,-0.9101059706849975
11.569,-0.4200857284117921,-0.9074844245411234
11.57,-0.42577929156507427,-0.9048270524660188
11.571,-0.43145604568096346,-0.9021339593682007
11.572000000000001,-0.4371157666509402,-0.8994052515663675
11.573,-0.4427582310388989,-0.8966410367852372
11.574,-0.44838321609003245,-0.8938414241512637
11.575000000000001,-0.4539904997395498,-0.8910065241883663
11.576,-0.45957986062148104,-0.888136448813548
11.577,-0.46515107807745437,-0.8852313113324572
11.578,-0.47070393216533135,-0.882291226434954
11.579,-0.47623820366792824,-0.8793163101905621
11.58,-0.48175367410170716,-0.876306680043868
11.581,-0.487250125725327,-0.8732624548099231
11.582,-0.492727341548289,-0.8701837546695271
11.583,-0.49818510533949106,-0.8670707011644899
11.584,-0.5036232016357638,-0.8639234171928336
11.585,-0.509041415750377,-0.8607420270039403
11.586,-0.5144395337815026,-0.8575266561936545
11.587,-0.5198173426207083,-0.8542774316992958
11.588000000000001,-0.5251746299612973,-0.8509944817946908
11.589,-0.5305111843067263,-0.8476779360850881
11.59,-0.5358267949789915,-0.8443279255020183
11.591000000000001,-0.5411212521268735,-0.8409445822981706
11.592,-0.5463943467342693,-0.8375280400421415
11.593,-0.5516458706284213,-0.8340784336131771
11.594,-0.5568756164881816,-0.8305958991958169
11.595,-0.5620833778521269,-0.8270805742745644
11.596,-0.5672689491267437,-0.8235325976284362
11.597,-0.5724321255945924,-0.8199521093254513
11.598,-0.5775727034222717,-0.816339250717181
11.599,-0.5826904796685828,-0.8126941644330892
11.6,-0.5877852522924708,-0.8090169943749491
11.601,-0.5928568201610595,-0.8053078857111218
11.602,-0.5979049830575217,-0.8015669848708745
11.603,-0.6029295416890187,-0.7977944395385755
11.604000000000001,-0.6079302976946019,-0.793990398647838
11.605,-0.6129070536529755,-0.7901550123756911
11.606,-0.6178596130903247,-0.7862884321366265
11.607000000000001,-0.6227877804881053,-0.7823908105765938
11.608,-0.6276913612906958,-0.7784623015670272
11.609,-0.6325701619131223,-0.7745030601987356
11.61,-0.6374239897486791,-0.770513242775798
11.611,-0.6422526531765871,-0.7664930068093476
11.612,-0.6470559615694494,-0.7624425110114436
11.613,-0.6518337253008755,-0.7583619152887248
11.614,-0.6565857557529555,-0.7542513807361046
11.615,-0.6613118653236534,-0.7501110696304583
11.616,-0.6660118674342554,-0.7459411454241787
11.617,-0.6706855765367157,-0.7417417727387432
11.618,-0.6753328081210224,-0.7375131173581758
11.619,-0.6799533787224195,-0.7332553462225597
11.620000000000001,-0.6845471059286808,-0.7289686274214188
11.621,-0.689113808387343,-0.7246531301870518
11.622,-0.6936533058128018,-0.7203090248879099
11.623000000000001,-0.6981654189934616,-0.7159364830218419
11.624,-0.7026499697988506,-0.7115356772092839
11.625,-0.7071067811865511,-0.7071067811865439
11.626,-0.7115356772092911,-0.7026499697988433
11.627,-0.7159364830218292,-0.6981654189934746
11.628,-0.7203090248879072,-0.6936533058128046
11.629,-0.7246531301870491,-0.6891138083873458
11.63,-0.7289686274214063,-0.684547105928694
11.631,-0.7332553462225571,-0.6799533787224223
11.632,-0.7375131173581732,-0.6753328081210253
11.633000000000001,-0.741741772738731,-0.670685576536729
11.634,-0.7459411454241761,-0.6660118674342583
11.635,-0.7501110696304557,-0.6613118653236563
11.636000000000001,-0.754251380736102,-0.6565857557529585
11.637,-0.7583619152887129,-0.6518337253008892
11.638,-0.7624425110114502,-0.6470559615694416
11.639000000000001,-0.7664930068093542,-0.6422526531765792
11.64,-0.7705132427757865,-0.637423989748693
11.641,-0.7745030601987332,-0.6325701619131253
11.642,-0.7784623015670247,-0.6276913612906989
11.643,-0.7823908105765913,-0.6227877804881085
11.644,-0.7862884321366153,-0.617859613090339
11.645,-0.7901550123756887,-0.6129070536529786
11.646,-0.7939903986478356,-0.607930297694605
11.647,-0.7977944395385647,-0.6029295416890331
11.648,-0.8015669848708722,-0.5979049830575248
11.649000000000001,-0.8053078857111194,-0.5928568201610627
11.65,-0.8090169943749385,-0.5877852522924855
11.651,-0.8126941644330868,-0.5826904796685859
11.652000000000001,-0.8163392507171869,-0.5775727034222633
11.653,-0.8199521093254571,-0.572432125594584
11.654,-0.8235325976284259,-0.5672689491267586
11.655,-0.8270805742745622,-0.5620833778521301
11.656,-0.8305958991958147,-0.556875616488185
11.657,-0.8340784336131671,-0.5516458706284364
11.658,-0.8375280400421394,-0.5463943467342726
11.659,-0.8409445822981685,-0.5411212521268767
11.66,-0.8443279255020162,-0.5358267949789949
11.661,-0.8476779360850785,-0.5305111843067416
11.662,-0.8509944817946888,-0.5251746299613006
11.663,-0.8542774316992938,-0.5198173426207117
11.664,-0.8575266561936452,-0.5144395337815182
11.665000000000001,-0.8607420270039383,-0.5090414157503803
11.666,-0.8639234171928388,-0.5036232016357549
11.667,-0.867070701164488,-0.49818510533949445
11.668000000000001,-0.8701837546695251,-0.49272734154829245
11.669,-0.8732624548099213,-0.48725012572533044
11.67,-0.8763066800438661,-0.4817536741017106
11.671,-0.8793163101905536,-0.47623820366794417
11.672,-0.8822912264349521,-0.47070393216533485
11.673,-0.8852313113324555,-0.4651510780774578
11.674,-0.8881364488135397,-0.45957986062149714
11.675,-0.8910065241883646,-0.4539904997395533
11.676,-0.8938414241512619,-0.44838321609003595
11.677,-0.8966410367852291,-0.44275823103891515
11.678,-0.8994052515663657,-0.4371157666509437
11.679,-0.9021339593682052,-0.43145604568095414
11.68,-0.9048270524660231,-0.42577929156506494
11.681000000000001,-0.9074844245411159,-0.4200857284118086
11.682,-0.910105970684996,-0.4143755809932836
11.683,-0.9126915874035043,-0.4086490747363456
11.684000000000001,-0.9152411726209146,-0.4029064357136693
11.685,-0.9177546256839795,-0.3971478906347844
11.686,-0.9202318473658699,-0.3913736668372033
11.687,-0.9226727398701157,-0.3855839922773945
11.688,-0.9250772068344547,-0.3797790955218093
11.689,-0.9274451533346592,-0.37395920573780567
11.69,-0.9297764858882505,-0.3681245526846803
11.691,-0.9320711124582061,-0.36227536670455834
11.692,-0.9343289424566084,-0.3564118787132604
11.693,-0.9365498867481948,-0.35053432019125247
11.694,-0.9387338576538726,-0.3446429231745209
11.695,-0.9408807689542251,-0.33873792024529226
11.696,-0.9429905358928652,-0.3328195445229845
11.697000000000001,-0.9450630751798066,-0.32688802965493735
11.698,-0.9470983049947425,-0.3209436098072148
11.699,-0.9490961449902938,-0.31498651965530716
11.700000000000001,-0.9510565162951538,-0.3090169943749468
11.701,-0.9529793415172156,-0.3030352696327838
11.702,-0.9548645447466408,-0.2970415815770418
11.703,-0.9567120515588293,-0.2910361668282757
11.704,-0.9585217890173756,-0.285019262469977
11.705,-0.9602936856769397,-0.2789911060392407
11.706,-0.9620276715860835,-0.27295193551733365
11.707,-0.963723678290012,-0.2669019893203673
11.708,-0.9653816388332732,-0.26084150628989927
11.709,-0.9670014877624352,-0.2547707256833815
11.71,-0.9685831611286321,-0.24868988716485102
11.711,-0.9701265964901041,-0.24259923079541437
11.712,-0.971631732914673,-0.23649899702372856
11.713000000000001,-0.9730985109821264,-0.2303894266765914
11.714,-0.9745268727865777,-0.22427076094937892
11.715,-0.9759167619387455,-0.21814324139655109
11.716000000000001,-0.9772681235681923,-0.2120071099220601
11.717,-0.9785809043254716,-0.2058626087698837
11.718,-0.9798550523842442,-0.1997099805144202
11.719,-0.9810905174433321,-0.19354946805087037
11.72,-0.98228725072869,-0.1873813145857177
11.721,-0.983445204995329,-0.18120576362714128
11.722,-0.9845643345292052,-0.17502305897527684
11.723,-0.9856445951489984,-0.16883344471273157
11.724,-0.9866859442078689,-0.16263716519487817
11.725,-0.9876883405951369,-0.15643446504023634
11.726,-0.9886517447379136,-0.1502255891207594
11.727,-0.989576118602651,-0.1440107825522514
11.728,-0.9904614256966499,-0.13779029068464824
11.729000000000001,-0.9913076310695056,-0.13156435909228953
11.73,-0.9921147013144773,-0.12533323356430814
11.731,-0.9928826045698136,-0.11909716009487051
11.732000000000001,-0.9936113105200071,-0.11285638487349343
11.733,-0.9943007903969979,-0.10661115427526853
11.734,-0.9949510169813011,-0.10036171485120622
11.735,-0.9955619646030798,-0.09410831331851664
11.736,-0.9961336091431725,-0.08785119655074236
11.737,-0.9966659280340302,-0.08159061156815359
11.738,-0.9971589002606134,-0.07532680552793977
11.739,-0.9976125063612249,-0.0690600257144097
11.74,-0.9980267284282716,-0.06279051952931412
11.741,-0.9984015501089751,-0.05651853448202211
11.742,-0.998736956606017,-0.050244318179778175
11.743,-0.9990329346781245,-0.04396811831787037
11.744,-0.9992894726405892,-0.037690182669936845
11.745000000000001,-0.9995065603657312,-0.03141075907814164
11.746,-0.9996841892832997,-0.025130095443347673
11.747,-0.9998223523808089,-0.018848439715415208
11.748000000000001,-0.9999210442038162,-0.01256603988334227
11.749,-0.9999802608561371,-0.0062831439655596615
11.75,-1.0,2.4511505402044715e-15
11.751,-0.9999802608561371,0.006283143965564564
11.752,-0.9999210442038162,0.012566039883347173
11.753,-0.9998223523808091,0.018848439715405903
11.754,-0.9996841892832999,0.025130095443338364
11.755,-0.9995065603657318,0.03141075907811813
11.756,-0.9992894726405895,0.03769018266992754
11.757,-0.9990329346781249,0.04396811831786107
11.758000000000001,-0.9987369566060176,0.05024431817976888
11.759,-0.9984015501089757,0.05651853448201282
11.76,-0.9980267284282721,0.06279051952930483
11.761000000000001,-0.9976125063612246,0.06906002571441458
11.762,-0.9971589002606142,0.07532680552793049
11.763,-0.9966659280340298,0.08159061156815847
11.764000000000001,-0.9961336091431721,0.08785119655074725
11.765,-0.9955619646030807,0.09410831331850739
11.766,-0.9949510169813005,0.1003617148512111
11.767,-0.9943007903969989,0.10661115427525927
11.768,-0.9936113105200082,0.11285638487348419
11.769,-0.9928826045698147,0.11909716009486127
11.77,-0.9921147013144785,0.12533323356429893
11.771,-0.9913076310695068,0.13156435909228031
11.772,-0.9904614256966531,0.13779029068462492
11.773,-0.9895761186026524,0.14401078255224217
11.774000000000001,-0.9886517447379151,0.1502255891207502
11.775,-0.9876883405951361,0.15643446504024117
11.776,-0.9866859442078681,0.162637165194883
11.777000000000001,-0.9856445951489976,0.1688334447127364
11.778,-0.9845643345292043,0.17502305897528167
11.779,-0.9834452049953306,0.18120576362713212
11.78,-0.982287250728689,0.1873813145857225
